ID;TTW;FeedMode;T_SP;Total Rich;Total Lean;O2 rich;CO rich;CO2 rich;NO rich;NO2 rich;NH3 rich;N2O rich;H2 rich;SO2 rich;C2H4 rich;C3H6 rich;C3H8 rich;CH4 rich;H2O rich;O2 lean;CO lean;CO2 lean;NO lean;NO2 lean;NH3 lean;N2O lean;H2 lean;SO2 lean;C2H4 lean;C3H6 lean;C3H8 lean;CH4 lean;H2O lean
278;200;3;362.86;81.81116;0;1.405789504;0.621529649;16.37336238;0.222809166;0;0;0;0;0;0;0.11534011;0;0;14.39266;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;200;3;363.49;81.73767;0;1.180213028;0.573189911;16.36567794;0.219988239;0;0;0;0;0;0;0.115083697;0;0;14.36224;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;200;3;364.45;81.81674;0;1.465531189;0.522533389;16.36722465;0.213919344;0;0;0;0;0;0;0.11475957;0;0;14.33734;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;200;3;365.4;81.71674;0;0.366924462;0.494898222;16.37641773;0.20650369;0;0;0;0;0;0;0.114568156;0;0;14.32986;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;200;3;366.35;81.71256;0;0.2;0.521032058;16.38525071;0.197143731;0;0;0;0;0;0;0.114700608;0;0;14.3498;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;200;3;367.3;81.80744;0;0.2;0.565856382;16.38929181;0.185368155;0;0;0;0;0;0;0.11494811;0;0;14.3758;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;200;3;368.57;81.76279;0;0.514554121;0.59588691;16.39217874;0.172377903;0;0;0;0;0;0;0.11499897;0;0;14.39332;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;200;3;369.84;79.92651;0;0.90789814;0.598294452;16.39870534;0.158635459;0;0;0;0;0;0;0.11504666;0;0;14.39934;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;200;3;371.11;76.60512;0;0.780874814;0.580650452;16.40837629;0.143871765;0;0;0;0;0;0;0.116167239;0;0;14.39738;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;200;3;372.07;69.33116;0;1.672575545;0.541655812;16.38924073;0.127907823;0;0;0;0;0;0;0.119023428;0;0;14.36333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;200;3;373.34;49.63767;0;2.17649192;0.496009706;16.3309412;0.111306657;0;0;0;0;0;0;0.12328419;0;0;14.29704;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;200;3;374.29;40.13209;0;2.049834601;0.455517635;16.24566453;0.095315141;0;0;0;0;0;0;0.128645646;0;0;14.21342;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;200;3;375.56;26.48744;0;1.756075964;0.431714827;16.14147523;0.081324198;0;0;0;0;0;0;0.135890293;0;0;14.12433;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;200;3;376.19;24.72605;0;1.105202257;0.424114257;15.93334311;0.071115969;0;0;0;0;0;0;0.146326741;0;0;13.96658;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;200;3;377.46;24.00651;0;0.922289712;0.409205465;15.07310672;0.06376324;0;0;0;0;0;0;0.160307124;0;0;13.31714;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;200;3;378.1;23.50512;0;0.738476363;0.380559946;13.73466486;0.062267994;0;0;0;0;0;0;0.178225275;0;0;12.28399;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;200;3;379.05;22.57163;0;0.872474318;0.351515381;12.46314594;0.065762805;0;0;0;0;0;0;0.194812581;0;0;11.27842;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;200;3;379.37;26.50279;0;1.363797743;0.345803281;11.78848595;0.073111513;0;0;0;0;0;0;0.2061779;0;0;10.74087;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;200;3;379.68;47.47349;0;0.906335676;0.378706439;11.84069314;0.084418611;0;0;0;0;0;0;0.213605351;0;0;10.80083;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;200;3;379.68;47.47349;0;1.154560654;0.447848057;12.55860479;0.097996985;0;0;0;0;0;0;0.21948081;0;0;11.40656;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;200;3;379.37;66.70233;0;0.92964687;0.515392683;13.3946265;0.112429726;0;0;0;0;0;0;0.22358251;0;0;12.0946;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;200;3;379.05;73.59814;0;0.992571417;0.562993773;14.14038862;0.127142775;0;0;0;0;0;0;0.225069685;0;0;12.69264;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;200;3;378.41;80.93163;0;1.508638862;0.582033918;14.7454335;0.142008588;0;0;0;0;0;0;0.224038533;0;0;13.16159;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;200;3;377.78;83.36791;0;1.49121742;0.585772399;15.21194533;0.156820793;0;0;0;0;0;0;0.221127864;0;0;13.51402;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;200;3;377.14;86.81674;0;0.2;0.618371605;15.56229715;0.171312983;0;0;0;0;0;0;0.216652316;0;0;13.79229;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;200;3;376.51;85.71116;0;0.533215616;0.679991953;15.80359292;0.185028763;0;0;0;0;0;0;0.209415223;0;0;14.0031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;200;3;375.87;84.32837;0;0;0.758596997;15.9607756;0.198232907;0;0;0;0;0;0;0.198193649;0;0;14.15956;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;200;3;374.92;82.87395;0;0.204660619;0.82486102;16.05512479;0.208868715;0;0;0;0;0;0;0.18149842;0;0;14.26289;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;200;3;373.97;82.05814;0;1.211872494;0.84347937;16.10929256;0.216281639;0;0;0;0;0;0;0.16180913;0;0;14.31219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;200;3;372.7;83.72465;0;1.480342863;0.788162196;16.15541447;0.221147682;0;0;0;0;0;0;0.146138908;0;0;14.31789;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;200;3;370.8;84.4014;0;1.187954517;0.712668145;16.19913046;0.224572595;0;0;0;0;0;0;0.136771015;0;0;14.31145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;200;3;370.5607;87.07488;0;0.80244897;0.654641022;16.23882151;0.227794434;0;0;0;0;0;0;0.131744761;0;0;14.3109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;200;3;370.3213;87.64977;0;0.2;0.634937754;16.2698189;0.231746351;0;0;0;0;0;0;0.128964057;0;0;14.32357;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;200;3;370.082;89.64233;0;0.2;0.657267918;16.29065834;0.23701776;0;0;0;0;0;0;0.127257539;0;0;14.3503;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;200;3;369.8427;90.70326;0;0;0.69896331;16.29863265;0.242765571;0;0;0;0;0;0;0.126058308;0;0;14.37748;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;200;3;369.6033;93.31488;0;1.308102091;0.708758967;16.29878973;0.248073406;0;0;0;0;0;0;0.12499819;0;0;14.3826;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;200;3;369.364;94.68465;0;1.533283424;0.674324933;16.29801728;0.252264334;0;0;0;0;0;0;0.12387446;0;0;14.36443;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;200;3;369.1247;96.33535;0;1.485078516;0.616489515;16.30639335;0.255298215;0;0;0;0;0;0;0.122616831;0;0;14.34096;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;200;3;368.8853;99.38326;0;0.362084619;0.572405228;16.32051807;0.257632369;0;0;0;0;0;0;0.121371218;0;0;14.3287;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;200;3;368.646;99.93674;0;0.2;0.583518471;16.33209623;0.259885053;0;0;0;0;0;0;0.120231364;0;0;14.3429;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;200;3;368.4067;103.3256;0;0;0.623796318;16.33667737;0.262162706;0;0;0;0;0;0;0.119194125;0;0;14.36692;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;200;3;368.1673;105.3088;0;0;0.674730968;16.33567054;0.264108098;0;0;0;0;0;0;0.118307396;0;0;14.39225;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;200;3;367.928;106.1535;0;1.062459069;0.698690824;16.3290163;0.26526985;0;0;0;0;0;0;0.117521324;0;0;14.39962;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;200;3;367.6886;106.3288;0;0.919268709;0.682872544;16.32735924;0.265208327;0;0;0;0;0;0;0.116698018;0;0;14.39032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;200;3;367.4493;104.6414;0;0.960092482;0.653400991;16.33800316;0.26400263;0;0;0;0;0;0;0.115854512;0;0;14.38305;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;200;3;367.21;103.3065;0;0;0.661330085;16.34827539;0.261394847;0;0;0;0;0;0;0.115077841;0;0;14.39464;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;200;3;366.9706;104.8921;0;0;0.71937064;16.34725059;0.257795163;0;0;0;0;0;0;0.114421873;0;0;14.42353;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;200;3;366.7313;105.4493;0;0;0.80561992;16.32832794;0.253896072;0;0;0;0;0;0;0.113968299;0;0;14.45358;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;200;3;366.492;106.007;0;0.2;0.885379544;16.29843569;0.249808717;0;0;0;0;0;0;0.113792772;0;0;14.47216;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;200;3;366.2526;105.54;0;0.2;0.931141194;16.2698673;0.245153527;0;0;0;0;0;0;0.113908013;0;0;14.47441;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;200;3;366.0133;104.0298;0;0;0.950994554;16.25252475;0.239276496;0;0;0;0;0;0;0.114297674;0;0;14.47175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;200;3;365.774;98.25302;0;0.200269366;0.955514207;16.24148512;0.231454023;0;0;0;0;0;0;0.114809015;0;0;14.46595;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;200;3;365.5346;92.67442;0;0.2;0.967070294;16.23313309;0.221436261;0;0;0;0;0;0;0.115404553;0;0;14.46568;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;200;3;365.2953;80.85814;0;0;1.017965703;16.22195304;0.21093041;0;0;0;0;0;0;0.116179236;0;0;14.48317;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;200;3;365.056;75.50186;0;0;1.134348304;16.18472172;0.199562359;0;0;0;0;0;0;0.117061876;0;0;14.51444;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;200;3;364.8166;71.9814;0;0;1.269884993;16.12845096;0.185779319;0;0;0;0;0;0;0.118011086;0;0;14.54108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;200;3;364.5773;69.92744;0;0;1.36489457;16.06618054;0.170415231;0;0;0;0;0;0;0.118888355;0;0;14.54285;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;200;3;364.338;69.60698;0;0.398487006;1.373694183;16.02237684;0.154168892;0;0;0;0;0;0;0.11944998;0;0;14.51518;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;200;3;364.0986;69.55721;0;0.367507777;1.305259957;16.02907126;0.137528358;0;0;0;0;0;0;0.120013331;0;0;14.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0
337;200;3;363.8593;67.11302;0;0;1.208807746;16.08582631;0.120790738;0;0;0;0;0;0;0.121518048;0;0;14.47937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;200;3;363.62;59.07163;0;0.2;1.134094416;16.133798;0.104220446;0;0;0;0;0;0;0.124632862;0;0;14.47705;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;200;3;363.3806;40.06837;0;0.2;1.08457716;16.15209032;0.088140637;0;0;0;0;0;0;0.129621823;0;0;14.46556;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;200;3;363.1413;30.09442;0;0;1.063894017;16.12675325;0.072868297;0;0;0;0;0;0;0.139433784;0;0;14.43659;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341;200;3;362.902;35;0;3.491858121;1.055793357;15.9376923;0.058621622;0;0;0;0;0;0;0.076985508;0;0;14.29374;0;0;0;0;0;0;0;0;0;0;0;0;0;0
342;200;3;362.6626;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
343;200;3;362.4233;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
344;200;3;362.1839;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;200;3;361.9446;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;200;3;361.7053;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;200;3;361.4659;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;200;3;361.2266;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;200;3;360.9873;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350;200;3;360.7479;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;200;3;360.5086;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;200;3;360.2693;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;200;3;360.0299;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;200;3;359.7906;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;200;3;359.5513;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;200;3;359.3119;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;200;3;359.0726;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;200;3;358.8333;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;200;3;358.5939;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;200;3;358.3546;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361;200;3;358.1153;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;200;3;357.8759;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;200;3;357.6366;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;200;3;357.3973;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;200;3;357.1579;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;200;3;356.9186;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;200;3;356.6792;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;200;3;356.4399;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;200;3;356.2006;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;200;3;355.9612;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;200;3;355.7219;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372;200;3;355.4826;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;200;3;355.2432;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;200;3;355.0039;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;200;3;354.7646;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;200;3;354.5252;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;200;3;354.2859;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;200;3;354.0466;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;200;3;353.8072;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
380;200;3;353.5679;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;200;3;353.3286;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;200;3;353.0892;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;200;3;352.8499;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
384;200;3;352.6106;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;200;3;352.3712;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;200;3;352.1319;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;200;3;351.8925;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;200;3;351.6532;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;200;3;351.4139;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;200;3;351.1745;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;200;3;350.9352;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392;200;3;350.6959;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;200;3;350.4565;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;200;3;350.2172;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;200;3;349.9779;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;200;3;349.7385;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;200;3;349.4992;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;200;3;349.2599;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;200;3;349.0205;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;200;3;348.7812;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;200;3;348.5419;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;200;3;348.3025;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;200;3;348.0632;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;200;3;347.8239;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;200;3;347.5845;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;200;3;347.3452;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
407;200;3;347.1059;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;200;3;346.8665;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;200;3;346.6272;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;200;3;346.3878;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;200;3;346.1485;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;200;3;345.9092;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;200;3;345.6698;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;200;3;345.4305;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;200;3;345.1912;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;200;3;344.9518;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;200;3;344.7125;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;200;3;344.4732;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;200;3;344.2338;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;200;3;343.9945;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;200;3;343.7552;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;200;3;343.5158;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;200;3;343.2765;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;200;3;343.0372;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;200;3;342.7978;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426;200;3;342.5585;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;200;3;342.3192;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;200;3;342.0798;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;200;3;341.8405;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;200;3;341.6012;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;200;3;341.3618;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;200;3;341.1225;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;200;3;340.8831;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;200;3;340.6438;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;200;3;340.4045;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;200;3;340.1651;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;200;3;339.9258;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;200;3;339.6865;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;200;3;339.4471;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;200;3;339.2078;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441;200;3;338.9685;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
